DrugBank ID,SMILES,node_idx
DB00602,CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)O[C@H]1[C@H](C)O[C@H](C[C@@H]1OC)O[C@H]1[C@@H](C)\C=C\C=C2/CO[C@@H]3[C@H](O)C(C)=C[C@@H](C(=O)O[C@H]4C[C@@H](C\C=C1/C)O[C@@]1(CC[C@H](C)[C@@H](C(C)C)O1)C4)[C@]23O.CC[C@@H](C)[C@H]1O[C@@]2(CC[C@@H]1C)O[C@@H]1C\C=C(C)\[C@@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](OC)C4)[C@@H](OC)C3)[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O[C@@H](C1)C2)[C@]34O,218
DB04790,[H][C@]1(CO[C@]2([H])[C@]([H])(CO[C@]12[H])OC1=CC=CC(=C1)C(N)=N)OC1=CC(=CC=C1)C(N)=N,219
DB01567,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F,220
DB00411,C[N+](C)(C)CCOC(N)=O,221
DB02220,CN[C@H]1CN(C2=CC(OC)=CC=C2)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,222
DB01019,CC(C[N+](C)(C)C)OC(N)=O,223
DB04417,OC1=CC=C(C=C1)[N+]([O-])=O,224
DB03541,[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(C=C1)N(CC#C)CC1=CC=C2NC(N)=NC(=O)C2=C1)C(O)=O,225
DB05253,[H][C@@]12CC[C@](OC(C)=O)(C(=O)COC)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],226
DB08387,CN1C=C(C(=N1)C1=CC=C(OCC2=NC3=CC=CC=C3C=C2)C=C1)C1=CC=NC=C1,227
DB01110,ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,228
DB07441,CN1C2=CC=CC=C2C(C#N)(C(=O)NCCC(O)=O)C2=C1C=CC=C2,229
DB00334,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,230
DB01411,O=C(NC1=C2OC(=CC(=O)C2=CC=C1)C1=NNN=N1)C1=CC=C(OCCCCC2=CC=CC=C2)C=C1,231
DB04602,CN(C)C1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](N)[C@H]1O,232
DB01821,[H][C@](N)(CCCNC(=N)NN(=O)=O)C(O)=N[C@@]([H])(CCN)C(O)=N,233
DB08771,[H][C@@]1(SC(NC2=C(F)C=CC=C2)=NC1=O)C(C)C,234
DB06414,CC1=CC(=CC(C)=C1OC1=C(Br)C(N)=NC(NC2=CC=C(C=C2)C#N)=N1)C#N,235
DB00151,N[C@@H](CS)C(O)=O,236
DB01618,CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2,237
DB00522,OC(=O)C1=CC=C(NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)C2=CC=CC=C2)C=C1,238
DB02610,NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=C(F)C(F)=C(F)C(F)=C1F,239
DB06016,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)C2=C(Cl)C(Cl)=CC=C2)CC1,240
DB07264,[H][C@](CO)(NC(=O)C1=CC(=CN1)C1=NNC=C1C1=CC=CC(Cl)=C1)C1=CC(Cl)=C(F)C=C1,241
DB06795,NCC1=CC=C(C=C1)S(N)(=O)=O,242
DB05252,CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1,243
DB07340,C1CCC(CC1)NC1=C2N=CNC2=NC(NC2=CC=C(C=C2)N2CCOCC2)=N1,244
DB00521,CC(C)(C)NCC(O)COC1=CC=CC2=C1CCC(=O)N2,245
DB01392,[H][C@@]12CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2,246
DB03317,CC(S)C1=C2C=C3C(C)=C(C(C)S)C4=[N+]3[Fe--]35N6C(=C4)C(C)=C(CCC(O)=O)C6=CC4=[N+]3C(=CC(N25)=C1C)C(C)=C4CCC(O)=O,247
DB03628,CCC1=CC=C(NC(=O)P(O)(O)=O)C=C1,248
DB07061,[H][C@](O)(CNC1CCCCC1)CN1C2=C(CCCC2)C2=C1C=CC(C)=C2,249
DB02933,[H][C@]1(CSC)O[C@@]([H])(N2C=CC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O,250
DB00661,COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1,251
DB07117,O=C1NC(=O)C(N2CCN(CC2)C2=NC=CC=N2)(C(=O)N1)C1=CC=C(OC2=CC=CC=C2)C=C1,252
DB07873,CCCCCCCCCCCC(O)(P(O)(O)=O)P(O)(O)=O,253
DB00399,OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O,254
DB02783,CC1=NC=C(COP(O)(O)=O)C(CNOCC(O)=O)=C1O,255
DB02482,C[C@H](OP(O)(O)=O)[C@@H](N)C(O)=O,256
DB00257,ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,257
DB01026,CC(=O)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,258
DB03976,CC(C)OP(O)(O)=O,259
DB00346,COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1,260
DB08229,[H][C@](O)(CC(=O)N(N)CC(O)=O)C(=O)N(CC1=CC=CC=C1)CC1=CC=CC=C1,261
DB03015,[H][C@]1(CO)O[C@@]([H])(N2C=NC3=C2[NH+]=CN[C@@]3([H])O)[C@]([H])(O)[C@]1([H])O,262
DB03276,NC(=O)C[C@@H]1NC(=O)C2(CCCCC2)NC(=O)C[C@H](\C=C\C[C@H](CNC1=O)CC1=CC=CC2=CC=CC=C12)C1=CC=C(C=C1)CP(O)(O)=O,263
DB01032,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,264
DB00591,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,265
DB01776,CC1=CC=CC(O)=C1,266
DB08901,CN1CCN(CC2=CC=C(NC(=O)C3=CC(C#CC4=CN=C5C=CC=NN45)=C(C)C=C3)C=C2C(F)(F)F)CC1,267
DB04709,[H][C@]12C(=O)N(C(=O)[C@@]1([H])[C@]1([H])CC[C@@]2([H])CC1)C1=CC=C(C2=CC=CC=C12)[N+]([O-])=O,268
DB07696,[H][C@@](CC(=O)OC)(NC(=O)OC(C)(C)C)C(C)=O,269
DB04967,CCN(CC)CCNC1=C2C(=O)C3=CC=CC=C3SC2=C(C)C=C1,270
DB00586,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,271
DB03444,O\N=C1\C(\NC2=C\1C=CC=C2)=C1\C(=O)NC2=C1C=CC(Br)=C2,272
DB00307,CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C,273
DB08607,[H][C@]1(CC2=CC=C(OC[C@@]3(C)CCC4=C(C)C(O)=C(C)C(C)=C4O3)C=C2)SC(=O)NC1=O,274
DB02272,NCC1=C(CC(O)=O)C(CCC(O)=O)=CN1,275
DB03176,CC(C)C1=CC(OC2=C(Cl)C=C(CC(O)=O)C=C2Cl)=CC=C1O,276
DB07893,[H][C@@](CCCC)(NC(=O)CCC(O)=O)[P@](O)(=O)OC1=CC=CC=C1,277
DB04678,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]2O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@H](O)O[C@@H]2CO)[C@@H](O)[C@H](O)[C@@H]1O,278
DB00909,NS(=O)(=O)CC1=NOC2=CC=CC=C12,279
DB03223,C[N+](C)(C)[C@@H](CCC1=NC(C[C@H](N)C(O)=O)=CN1)C(N)=O,280
DB03702,[H][C@](NC(=O)C1=CC=C(C=C1)C(=O)NCC(O)=O)(C(C)C)C(=O)N1CCC[C@@]1([H])C(O)=N[C@@]([H])(C(C)C)C(=O)C(F)(F)F,281
DB04633,CCCNCCCNCCCNCC,282
DB00263,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,283
DB00503,CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,284
DB01609,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O,285
DB00142,N[C@@H](CCC(O)=O)C(O)=O,286
DB00215,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,287
DB00813,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,288
DB07209,[H][C@@](O)(CC(=O)CCCCC(O)=O)\C=C/C\C=C/CCCCC,289
DB08909,O=C(CCCC1=CC=CC=C1)OCC(COC(=O)CCCC1=CC=CC=C1)OC(=O)CCCC1=CC=CC=C1,290
DB00720,OP(O)(=O)C(Cl)(Cl)P(O)(O)=O,291
DB00246,ClC1=C(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)C=C2CC(=O)NC2=C1,292
DB01695,ONC(=O)CCCP([O-])([O-])=O,293
DB00392,CCN(CC)C(C)CN1C2=CC=CC=C2SC2=CC=CC=C12,294
DB06920,[H][C@@]1(CN(C(=O)NC2=CC=C(Cl)C=C2)[C@]([H])(C1)C(=O)NC1=CC=C(C=C1F)N1C=CC=CC1=O)OC,295
DB08877,N#CC[C@H](C1CCCC1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1,296
DB01224,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,297
DB05399,CC(C)(C)C1=CC(SC(C)(C)SC2=CC(=C(OC(=O)CCC(O)=O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,298
DB00624,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,299
DB02084,[H][C@](CC([O-])=O)(C(O)=O)C1=CC(=C([O-])C(=C1)C1=NC2=C(N1)C=C(C=C2)C(N)=N)C1=CC=CC=C1OC,300
DB03633,CCCCCCCCCCCCCCCCCCOC[C@@H](O)CO[P@@](O)(=O)OCC[N+](C)(C)C,301
DB04892,[H][C@]12N(C)CC[C@@]1(C)C1=C(C=CC(OC(=O)NC3=CC=CC=C3)=C1)N2C,302
DB04325,NCCC1=CC=CC=C1,303
DB03896,OP(O)(=O)OP(O)(=O)OP(O)(O)=O,304
DB00091,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,305
DB03645,ONC(=O)CP(O)(O)=O,306
DB01105,CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1,307
DB01835,CC(=N)NCC[C@@H](F)C[C@H](N)C(O)=O,308
DB00726,CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12,309
DB07643,NC1=NC2=C(C(N)=N1)C(OCC1CCN(CC3=C(Cl)C(Cl)=CC=C3)CC1)=CC=C2,310
DB04725,CC1(C)CN2C(CC(O)=O)=C(C(=C2C1)C1=CC=CC=C1)C1=CC=C(Cl)C=C1,311
DB04888,O=C1NC2=C(O1)C(=CC=C2)N1CCN(CC2=CC(=CC=C2)C2=CC=CC=C2)CC1,312
DB01190,CCC[C@@H]1C[C@H](N(C)C1)C(=O)NC(C(C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,313
DB07213,OCC1=NNN=C1C1=CC2=C(C=C1)C(=NN2)C1=CC2=C(N1)C=CC(CN1CCCCC1)=C2,314
DB01354,CCC1(C(=O)NC(=O)NC1=O)C1=CCCCCC1,315
DB03008,[H][C@]1(O)[C@@]([H])(O)[C@]([H])(O)[C@](F)(CO)OC1([H])F,316
DB02751,NC(=N)NCC(O)=O,317
DB07135,[H][C@@](N)(C(=O)N1CC[C@]([H])(F)C1)[C@@]([H])(C(=O)N(C)C)[C@@]1([H])CC[C@@]([H])(CC1)C1=CC=CC2=NC=NN12,318
DB08182,CCCOC1=C2C(NC=C2C2=NC(N)=NC=C2)=NC=C1,319
DB04072,C[C@@](O)([C@H](CC(O)=O)C(O)=O)C(O)=O,320
DB09014,CCCCSC1=CC=C(C=C1)C(SCCN(C)C)C1=CC=CC=C1,321
DB01118,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2,322
DB01588,ClC1=CC2=C(C=C1)N(CC1CC1)C(=O)CN=C2C1=CC=CC=C1,323
DB02473,CC(C)C1=NCCC2=C1C=C(NC(=O)C1=CC=C3C=C(C=CC3=C1)C(N)=N)C=C2,324
DB03040,OC(=O)CN(CC(O)=O)CC(O)=O,325
DB07453,O=C1C=C(OC2=C1C=CC1=CC=CC=C21)C1=CC=CC=C1,326
DB00901,CC1=CC=C(C=C1)C(=O)OC1=C(OC(=O)C2=CC=C(C)C=C2)C=C(C=C1)C(O)CNC(C)(C)C,327
DB00477,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,328
DB05095,COC1=C(F)C=C(C=C1)C1=C(Cl)N=CN1C1=CC=C(C=C1)S(N)(=O)=O,329
DB08555,COC1=CC2=C(C=C1Cl)C(=NCC2)C1=CC=CC(Br)=C1,330
DB07500,COC1=CC(O)=C(C=C1CC=C(C)C)C(=O)\C=C\C1=CC=C(O)C=C1,331
DB03024,[H][C@](C)(CC1=CSC(N)=N1)C=O,332
DB00944,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C,333
DB07181,[H][C@@](N)(CC1=CC(F)=CC=C1F)C1=CC=C(C=C1)C1=CC=CC(=C1)C(N)=O,334
DB00907,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)OC(=O)C1=CC=CC=C1)C(=O)OC)N2C,335
DB04722,[H][C@](C)(NC(=O)CC1=[N+]([O-])C(NCC(F)(F)C2=[N+]([O-])C=CC=C2)=CC=C1Cl)C1=CC=CC(Cl)=C1,336
DB00159,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,337
DB05470,NC(=O)N(C1=CC=C(C(N)=O)C(=N1)C1=CC=C(F)C=C1F)C1=C(F)C=CC=C1F,338
DB02325,CC(C)O,339
DB01188,CC1=CC(=O)N(O)C(=C1)C1CCCCC1,340
DB07070,[H][C@](CC)(CC1=CC(CNC(=O)C2=C(F)C=C(C=C2)C(F)(F)F)=C(OC)C=C1)C(O)=O,341
DB08056,CC1=CC=CC(C)=C1NC1=NC=C(N2C=NC=C12)C1=CC=CC=C1,342
DB01351,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,343
DB06148,CN1CCN2C(C1)C1=CC=CC=C1CC1=CC=CC=C21,344
DB00312,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,345
DB00281,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,346
DB02498,[H][C@]1(COP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C(N)N=CN=C34)[C@]([H])(O)[C@]2([H])O)C[C@@]([H])([N+]2=CC=CC(=C2)C(O)=N)[C@]([H])(O)[C@]1([H])O,347
DB00805,CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1,348
DB04021,[H][C@]1(C)CN(CCCCCCCCNC=O)C[C@@]([H])(C)O1,349
DB07731,NC1=C(\N=N\C2=CC=C(O)C=C2)C(N)=NN1,350
DB03967,CCCCCCCCCCCCOS(O)(=O)=O,351
DB04917,COC1=C(C=CC(N)=C1Cl)C(=O)NC1CCN2CCCC1C2,352
DB03061,CCCCC[C@H](C)NC=O,353
DB03487,[H][C@]1(N)CC(O)=NC1=O,354
DB01213,CC1=CNN=C1,355
DB00451,N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O,356
DB01378,[Mg++],357
DB00202,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,358
DB08816,CCCSC1=NC2=C(N=NN2[C@@H]2C[C@H](OCCO)[C@@H](O)[C@H]2O)C(N[C@@H]2C[C@H]2C2=CC(F)=C(F)C=C2)=N1,359
DB02114,CC(C)C1=CC=C(N)C=C1,360
DB07344,CCOCCOCCOCCOCCOCCO,361
DB02872,[H][C@]1(N=C(N(C(=O)N2CCN(CCO)CC2)[C@]1([H])C1=CC=C(Br)C=C1)C1=C(OCC)C=C(OC)C=C1)C1=CC=C(Br)C=C1,362
DB00604,CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC,363
DB08734,CC1(C)N=C(N)N=C(N)N1OCCCOC1=CC(Cl)=C(Cl)C=C1Cl,364
DB05511,CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(NCC3=CC(I)=CC=C3)N=CN=C12,365
DB08453,CCCCCCCCCC1=[N+]([O-])C2=CC=CC=C2C(O)=C1,366
DB01962,N[C@@H](CC1=CC=C(OP(O)(O)=O)C=C1)C(O)=O,367
DB06995,NC1=NC=CC(OC2=C(F)C=C(NC(=O)NC(=O)CC3=CC=C(F)C=C3)C=C2)=C1,368
DB07351,[H][C@@](C)(NC(=O)OCC1=CC=CC=C1)C(=O)NC[P@](O)(=O)O[C@@]([H])(CC1=CC=CC=C1)C(O)=O,369
DB03496,CN1CC[C@@H]([C@H](O)C1)C1=C(O)C=C(O)C2=C1OC(=CC2=O)C1=CC=CC=C1Cl,370
DB00145,NCC(O)=O,371
DB04566,O[C@@H]1[C@@H](COP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C1N=CNC2=O,372
DB07887,[H][C@@]1(CO)COB(O1)C1=CC=C(CNC(N)=N)C=C1,373
DB00797,C(C1=NCCN1)C1=CC=CC=C1,374
DB09065,CC(C)C1=NC(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](CC2=CC=CC=C2)NC(=O)OCC2=CN=CS2)CC2=CC=CC=C2)=CS1,375
DB07530,[H][C@]1(CC[C@](C)(CCC#CC(O)(C(F)(F)F)C(F)(F)F)C1(C)C)\C=C\C=C1C[C@](O)([H])C[C@@](O)([H])C1,376
DB04871,C[C@H]1CNCCC2=CC=C(Cl)C=C12,377
DB06929,[H][C@]1(CCCN1C(=O)CCC)C(=O)NCC1=CC=C(C=C1)C(N)=N,378
DB02821,NOCC[C@H](N)C(O)=O,379
DB00843,COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1,380
DB03046,COC1=CC=C2C=CC(=CC2=C1C1=CN(N=C1)S(C)(=O)=O)C(N)=N,381
DB07993,NC1=NC=CC=C1NCC1=CC=CC(=C1)C1=CC2=C(C=CN2)C=C1,382
DB01244,CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,383
DB03155,[H][C@]1(CO)O[C@@]([H])(N2C=CC(O)=NC2=O)[C@]([H])(F)[C@]1([H])OP(O)(O)=O,384
DB01352,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,385
DB00956,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CCC2=O,386
DB08148,NCC1(CCN(CC1)C1=C2C=CNC2=NC=N1)C1=CC=C(Cl)C=C1,387
DB01710,C1=CC2=CC3=CC=C4C=C5C=CC6=CC7=CC=C8C=C1N2[Fe](N78)(N34)N56,388
DB00615,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC3)CC(C)C)N=C21,389
DB08228,COC1=C2N(C)C(=O)C=C(C)C2=C(OC)C=C1,390
DB01204,OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O,391
DB01435,CN1N(C(=O)C=C1C)C1=CC=CC=C1,392
DB02875,NC(=[NH2+])C1=CC=C2NC(=NC2=C1)C1=CC(F)=CC=C1[O-],393
DB02643,CCCCCCCCCCCC[N+](C)(C)CCCS(O)(=O)=O,394
DB00804,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1,395
DB00250,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,396
DB01427,NC1=CC(=CNC1=O)C1=CC=NC=C1,397
DB07735,COC1=CC=CC(OC)=C1CN1CCC(CC1)NC(=O)CCCS,398
DB05461,O.Cl.CCC(=O)NC1=C(C)C=C(C=C1C)C(=O)N1CCC(CC1)N(C)CCC1=CC=CC=C1,399
DB08620,ClC1=NC=C(CN2CCS\C2=N/C#N)C=C1,400
DB08899,CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C1(C)C)C1=CC=C(C#N)C(=C1)C(F)(F)F,401
DB07563,CN1CCN(CC1)C1=CC=C(CC2=CC3=CN=C(CN)N=C3N2C2CCCCC2)C=C1,402
DB03594,N1C=NC=N1,403
DB08247,CC(C)C1=NC2=C(OCC3CCCCC3)N=C(N)N=C2N1,404
DB04618,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,405
DB01050,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,406
DB02342,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C(OC)=C3,407
DB03744,[H][C@@](CC1=CC=CC=C1)(NC(=O)C1=CC2=C(N1)C=CC(Cl)=C2)C(=O)N1CC(C1)C(O)=O,408
DB01154,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,409
DB00218,[H][C@]12CN(C[C@@]1([H])NCCC2)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1OC)C(O)=O,410
DB00819,CC(=O)NC1=NN=C(S1)S(N)(=O)=O,411
DB00904,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2,412
DB00514,[H][C@]12CC3=C(C=C(OC)C=C3)[C@@]3(CCCC[C@]13[H])CCN2C,413
DB00273,[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2,414
DB00373,[H][C@](O)(CNC(C)(C)C)COC1=NSN=C1N1CCOCC1,415
DB06958,CCNC(=O)C1=NNC(=C1N1CCNCC1)C1=CC(Cl)=C(O)C=C1O,416
DB07013,CC#CCNC1=CC=C(C=C1)S(=O)(=O)CC1(CCN(CC1)C(=O)OC(C)(C)C)C(=O)NO,417
DB00807,CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC,418
DB03468,NS(=O)(=O)C1=CC2=C(CCNC2)C=C1,419
DB00849,CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1,420
DB05104,CN([C@H](CN1CC[C@H](O)C1)C1=CC=CC=C1)C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,421
DB07074,COC(=O)C1=CC2=CC=C(C=C2C(NC(=O)C2=CC=CC(O)=C2C)=C1)C(N)=N,422
DB08006,CC1=NC2=NC=NN2C(NC2=CC3=CC4=CC=CC=C4C=C3C=C2)=C1,423
DB00780,NNCCC1=CC=CC=C1,424
DB00673,C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,425
DB00533,CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1,426
DB08783,[H][C@@](CC1=CC=C(C[Se](O)=O)C=C1)(NC(=O)OC(C)(C)C)C(=O)OC,427
DB00277,CN1C2=C(NC=N2)C(=O)N(C)C1=O,428
DB02080,COCCOCCOCCOC1=CC=C(C=C1)C(C)(C)CC(C)(C)C,429
DB08197,[H][C@]1(C\C(=N/O)C2=C(C1)N=C(N)N=C2C)C1=CC=C(F)C=C1C1=CC=CN=C1,430
DB04392,[H][C@@]1(C[C@@]2([H])C(=O)OC3=C(C=CC=C3)C2=O)C(=O)OC2=CC=CC=C2C1=O,431
DB01016,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,432
DB04861,OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=C(O1)C=CC(F)=C2,433
DB01544,CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1F,434
DB04505,COC1=C(OC)C(OC)=C(Cl)C(CC2=NC3=C(N)N=CN=C3N2CCCC#C)=C1,435
DB06147,NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,436
DB04470,CC(C)COC1=C([O-])C(=CC=C1)C1=NC2=CC(=CC=C2N1)C(N)=[NH2+],437
DB08009,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(Cl)C=C3)=C1C,438
DB00496,NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1,439
DB08690,COC1=C(OC)C(=O)C(C\C=C(/C)CCC=C(C)C)=C(C)C1=O,440
DB07230,OC1=CC=C(C=C1)C1=C(Br)C2=C(C=C(O)C=C2)C1=O,441
DB08740,[H][C@](N)(CC1CCCCC1)[C@@]([H])(O)[C@@]([H])(O)CC(C)C,442
DB04855,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2,443
DB00964,NC1=CC(Cl)=C(NC2=NCCN2)C(Cl)=C1,444
DB03566,NCCCCNCCCN,445
DB05232,[H][C@]12OC3([O-])OC(C4C(O)[NH+]=C(N)NC4(C1O)[C@@H]3O)C2(O)CO,446
DB00357,CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1,447
DB00880,NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1,448
DB07156,BrC1=CC=C2C(=O)NC(=O)\C(=C/NC3=CC=C(CN4CCCC4)C=C3)C2=C1,449
